country,year,milk_prod_1000t,butter_prod_1000t,cheese_prod_1000t,milk_powder_prod_1000t,dairy_cow_pop_1000,bovine_pop_1000,farmers_selling_price_100kg,cream_direct_consumption_1000t,processed_drinking_milk_1000t,milk_delivered_to_dairies_1000t,non_salaried_labour_awu,salaried_labour_awu,total_labour_awu,agri_output_basic_price_million_eur,agri_output_producer_price_million_eur,agri_subsidies_million_eur,agri_taxes_million_eur,Butter of cow milk_Export quantity_t,Butter of cow milk_Export value_1000 USD,Butter of cow milk_Import quantity_t,Butter of cow milk_Import value_1000 USD,Cheese from whole cow milk_Export quantity_t,Cheese from whole cow milk_Export value_1000 USD,Cheese from whole cow milk_Import quantity_t,Cheese from whole cow milk_Import value_1000 USD,Raw milk of cattle_Export quantity_t,Raw milk of cattle_Export value_1000 USD,Raw milk of cattle_Import quantity_t,Raw milk of cattle_Import value_1000 USD,Whole milk powder_Export quantity_t,Whole milk powder_Export value_1000 USD,Whole milk powder_Import quantity_t,Whole milk powder_Import value_1000 USD,cap_direct_payments_million_eur
Croatia,1988,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Croatia,1989,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Croatia,1990,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Croatia,1991,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Croatia,1992,,,,,,,,,,,,,,,,,,85.0,293.0,833.0,1711.0,3792.0,10213.0,4979.0,11794.0,1276.0,766.0,54034.0,16108.0,401.0,726.0,626.0,1999.0,
Croatia,1993,,,,,,,,,,,,,,,,,,61.0,241.0,112.0,227.0,2235.0,6878.0,4596.0,12093.0,910.0,635.0,34815.0,10345.0,19.0,220.0,1516.0,2843.0,
Croatia,1994,,,,,,,,,,,,,,,,,,117.0,391.0,136.0,184.0,1891.0,6554.0,4470.0,10784.0,2168.0,5010.0,37185.0,10818.0,137.0,302.0,500.0,1138.0,
Croatia,1995,,,,,,,,,,,,,,,,,,239.0,809.0,150.0,352.0,2016.0,8020.0,6408.0,19209.0,3832.0,2699.0,63211.0,21600.0,69.0,154.0,1010.0,2314.0,
Croatia,1996,,,,,,,,,,,,,,,,,,280.0,905.0,420.0,1094.0,3178.0,9040.0,6283.0,23367.0,7914.0,5223.0,85258.0,28669.0,39.0,161.0,751.0,2314.0,
Croatia,1997,,,,,,,,,,,,,,,,,,339.0,1123.0,169.0,445.0,2332.0,9312.0,2352.0,8731.0,14834.0,9196.0,46493.0,15352.0,64.0,182.0,386.0,894.0,
Croatia,1998,,,,,,,,,,,,,,,,,,479.0,1727.0,295.0,677.0,3063.0,11786.0,1962.0,6448.0,25276.0,15831.0,42293.0,13521.0,51.0,146.0,251.0,527.0,
Croatia,1999,,,,,,,,,,,,,,,,,,453.0,1429.0,489.0,941.0,1101.0,4156.0,3505.0,9615.0,13851.0,7654.0,51400.0,15065.0,30.0,93.0,830.0,1488.0,
Croatia,2000,,,,,,,,,,,,,,,,,,645.0,1831.0,773.0,900.0,1005.0,3111.0,3639.0,9396.0,10761.0,4489.0,76935.0,18531.0,1.0,5.0,928.0,1772.0,
Croatia,2001,,,,,,,,,,,,,,,,,,1195.0,3152.0,421.0,743.0,873.0,2855.0,6246.0,16508.0,8859.0,3372.0,67506.0,16582.0,62.0,142.0,1204.0,2567.0,
Croatia,2002,,,,,,,,,,,,,,,,,,1056.0,2938.0,688.0,1213.0,2085.0,6590.0,9764.0,24745.0,10441.0,4476.0,37985.0,9849.0,23.0,34.0,1421.0,2254.0,
Croatia,2003,,,,,,,,,,,,,,,,,,802.0,2667.0,952.0,2015.0,1840.0,6910.0,11938.0,36240.0,15224.0,7750.0,21356.0,6208.0,8.0,21.0,1511.0,2742.0,
Croatia,2004,,,,,,,,,,,,,,,,,,1226.0,3509.0,1216.0,2992.0,1164.0,4958.0,11062.0,42285.0,17196.0,9554.0,27921.0,9597.0,24.0,44.0,2164.0,4898.0,
Croatia,2005,,,,,,,,,,,,,,,,,,1347.0,4205.0,897.0,2409.0,1126.0,5119.0,10006.0,39680.0,16773.0,9509.0,3315.0,1340.0,16.0,40.0,1664.0,3904.0,
Croatia,2006,,,,,,,,,,,,,,,,,,1262.0,4352.0,899.0,2336.0,1091.0,5065.0,9284.0,38507.0,15865.0,8659.0,15395.0,7982.0,5.0,12.0,2053.0,5233.0,
Croatia,2007,,,,,,,,,,,,,,,,,,1811.0,6787.0,703.0,2873.0,1516.0,7741.0,9128.0,47404.0,24009.0,14249.0,22749.0,13222.0,7.0,41.0,1319.0,6390.0,
Croatia,2008,,,,,,,,,,,,,,,,,,1079.0,6062.0,990.0,4687.0,1986.0,10960.0,10373.0,56967.0,22238.0,17717.0,42561.0,26588.0,14.0,65.0,1745.0,7374.0,
Croatia,2009,,,,,,,,,,,,,,,,,,1135.0,5991.0,846.0,2844.0,1773.0,8680.0,10948.0,47322.0,32354.0,20357.0,38420.0,23848.0,207.0,635.0,1546.0,4722.0,
Croatia,2010,,,,,,,,,,,,,,,,,,1251.0,6281.0,1125.0,5673.0,1536.0,6658.0,11060.0,48486.0,22600.0,15108.0,42288.0,24466.0,186.0,547.0,1947.0,7633.0,
Croatia,2011,,,,,,,,,,,,,,,,,,1324.0,7780.0,1299.0,7806.0,1568.0,7981.0,11241.0,55494.0,26097.0,20006.0,67128.0,41488.0,9.0,44.0,1795.0,7933.0,
Croatia,2012,,,,,,,,,,,,,,,,,,1548.0,7815.0,1541.0,6591.0,1780.0,8428.0,11652.0,50262.0,23458.0,18815.0,81239.0,48297.0,16.0,56.0,1569.0,5855.0,
Croatia,2013,,4.87,32.64,,,,34.2,,,,,,,,,,,1878.0,8415.0,2059.0,11284.0,1823.0,7492.0,13076.0,64595.0,14794.0,12666.0,144555.0,90181.0,10.0,38.0,1259.0,6099.0,
Croatia,2014,,,32.2,,159.0,,35.6,,,,,,,,,,,1921.08,9279.0,2552.6,11639.0,977.74,5464.0,13574.59,65894.0,10308.02,8255.0,121921.29,70151.0,43.31,176.0,1487.06,6293.0,159.336578
Croatia,2015,707.0,3.84,33.97,,152.0,,32.59,,,,,,,,,,,514.03,2248.0,2817.32,9866.0,5001.88,18801.0,22283.32,70936.0,11978.22,7327.0,156973.27,59059.0,32.92,114.0,1209.09,3527.0,179.741191
Croatia,2016,689.0,3.94,36.08,,147.0,,29.77,28.56,223.41,489.66,161.0,13.0,174.0,2183.63,2114.34,69.3,,463.17,1987.0,2530.89,9065.0,7428.35,25951.0,25779.32,83217.0,17112.64,9386.0,185651.02,68139.0,31.39,52.0,1619.3,4202.0,198.894584
Croatia,2017,668.0,4.58,34.68,,139.0,,31.61,29.26,222.56,476.79,159.0,15.0,174.0,2203.85,2126.03,77.82,,698.84,3322.0,2582.1,14885.0,7502.88,30118.0,27657.49,105258.0,19349.47,11194.0,200705.77,95742.0,119.24,727.0,1227.83,4266.0,240.476219
Croatia,2018,634.0,3.72,31.02,,136.0,,35.02,29.69,217.55,453.47,159.78,15.0,174.78,2333.15,2247.09,86.05,,780.1,4565.0,2616.86,15460.0,8503.21,34546.0,29903.19,116624.0,22613.49,14395.0,206330.48,99573.0,153.68,1110.0,1301.39,4264.0,278.851116
Croatia,2019,615.0,4.44,33.78,,130.0,,35.56,31.8,224.08,435.59,161.38,15.0,176.38,2423.46,2328.63,94.83,,811.71,5031.0,3175.39,15212.0,7225.89,28164.0,32927.33,123676.0,21991.63,13315.0,209556.12,98300.0,132.94,973.0,1681.55,5661.0,317.33751
Croatia,2020,612.0,3.55,31.78,,110.0,,35.69,31.69,230.6,434.0,157.28,15.0,172.28,2422.11,2314.82,107.3,,816.19,4821.0,3146.07,13522.0,6697.55,26525.0,30081.76,114206.0,25488.99,15783.0,189435.01,87074.0,36.26,132.0,1528.37,5186.0,347.683759
Croatia,2021,570.0,5.2,32.75,,102.0,,35.92,30.45,215.33,428.94,156.28,15.0,171.28,2747.98,2645.91,102.08,,774.79,4852.0,3215.34,16397.0,7070.84,30118.0,34505.75,143543.0,21150.48,15034.0,198194.48,102038.0,36.63,97.0,1801.29,6201.0,364.842356
Croatia,2022,535.0,4.82,33.61,,79.0,,44.66,32.02,231.99,405.43,158.31,15.0,173.31,3245.19,3165.72,79.47,,811.67,5774.0,3412.18,23735.0,7077.04,32451.0,35805.43,181189.0,23487.32,23171.0,220803.7,148077.0,79.4,335.0,1591.91,7363.0,399.114103
Croatia,2023,479.0,3.9,33.0,,71.0,,52.92,31.88,207.68,377.03,157.29,15.0,172.29,2840.33,2728.92,111.41,0.0,887.17,6695.0,4724.64,28587.0,6874.92,35065.0,40309.01,193704.0,18613.37,25358.0,231425.39,140026.0,84.8,415.0,1668.37,6898.0,
Croatia,2024,477.0,4.68,31.55,,71.0,,50.84,31.75,210.77,378.69,157.29,14.89,172.18,3088.98,2962.36,126.62,0.0,950.33,7686.0,4644.96,33810.0,7125.57,35301.0,46093.04,240835.0,18809.93,24948.0,232103.87,159140.0,65.26,295.0,1538.6,6303.0,
Croatia,2025,,,,,71.0,,,31.57,212.49,373.45,159.05,14.89,173.94,3171.29,3078.13,93.15,0.0,,,,,,,,,,,,,,,,,
Cyprus,2013,,0.01,19.85,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,2014,,0.02,19.99,0.0,25.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.135162
Cyprus,2015,214.09,0.03,23.18,0.0,26.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.788828
Cyprus,2016,237.65,0.03,26.6,0.0,28.46,,,2.88,63.6,200.23,12.05,6.21,18.26,678.65,678.65,0.0,0.0,,,,,,,,,,,,,,,,,49.742438
Cyprus,2017,279.02,0.03,27.79,0.0,30.16,,,3.7,61.5,216.38,11.61,5.98,17.59,723.41,723.41,0.0,0.0,,,,,,,,,,,,,,,,,49.444714
Cyprus,2018,294.64,0.07,27.93,0.0,31.88,,,2.29,58.82,228.29,10.41,5.9,16.31,714.25,714.25,0.0,0.0,,,,,,,,,,,,,,,,,48.546665
Cyprus,2019,310.35,0.04,32.06,0.0,35.02,,,2.38,56.71,238.18,14.87,6.44,21.31,742.54,738.51,4.03,0.0,,,,,,,,,,,,,,,,,48.125008
Cyprus,2020,347.41,0.04,35.17,0.0,39.49,,,2.17,55.09,272.06,11.61,7.52,19.13,753.25,749.74,3.51,0.0,,,,,,,,,,,,,,,,,47.31288
Cyprus,2021,382.7,0.04,38.79,0.0,38.92,,,2.2,54.44,298.11,11.64,7.53,19.17,789.57,785.82,3.75,0.0,,,,,,,,,,,,,,,,,47.680748
Cyprus,2022,366.23,0.04,37.47,0.0,38.22,,,3.24,56.24,286.25,10.56,8.08,18.64,822.35,818.53,3.81,0.0,,,,,,,,,,,,,,,,,47.8286
Cyprus,2023,390.81,0.05,40.84,0.0,38.66,,,4.28,53.25,303.91,10.0,8.73,18.73,915.88,911.66,4.21,0.0,,,,,,,,,,,,,,,,,
Cyprus,2024,414.14,0.05,42.55,0.0,38.7,,,4.41,55.63,304.45,10.09,8.88,18.96,929.98,925.83,4.15,0.0,,,,,,,,,,,,,,,,,
Cyprus,2025,,,,,39.72,,,4.46,56.43,323.68,10.19,8.95,19.14,900.2,896.32,3.88,0.0,,,,,,,,,,,,,,,,,
Czechia,1961,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Czechia,1962,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Czechia,1963,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Czechia,1964,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Czechia,1965,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Czechia,1966,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Czechia,1967,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Czechia,1968,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Czechia,1969,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Czechia,1970,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Czechia,1971,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Czechia,1972,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Czechia,1973,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Czechia,1974,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Czechia,1975,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Czechia,1976,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Czechia,1977,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Czechia,1978,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Czechia,1979,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Czechia,1980,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Czechia,1981,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Czechia,1982,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Czechia,1983,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Czechia,1984,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Czechia,1985,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Czechia,1986,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Czechia,1987,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Czechia,1988,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Czechia,1989,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Czechia,1990,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Czechia,1991,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Czechia,1992,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Czechia,1993,,,,,,,,,,,,,,,,,,32937.0,43977.0,21.0,57.0,15538.0,28089.0,2539.0,5184.0,7282.0,1909.0,4350.0,1486.0,17972.0,31361.0,188.0,376.0,
Czechia,1994,,,,,,,,,,,,,,,,,,19888.0,27297.0,33.0,90.0,15853.0,27100.0,4076.0,9091.0,2707.0,751.0,1717.0,521.0,21999.0,34175.0,88.0,237.0,
Czechia,1995,,,,,,,,,,,,,,,,,,26419.0,49849.0,193.0,501.0,11440.0,24639.0,5915.0,16139.0,1575.0,500.0,3426.0,1273.0,17690.0,35039.0,2.0,11.0,
Czechia,1996,,,,,,,,,,,,,,,,,,26840.0,44402.0,985.0,2010.0,13712.0,32233.0,7938.0,20678.0,5492.0,1477.0,4586.0,1810.0,18635.0,36016.0,13.0,39.0,
Czechia,1997,,,,,,,,,,,,,,,,,,22145.0,36389.0,1201.0,2118.0,17218.0,36856.0,5489.0,11907.0,3035.0,766.0,1250.0,427.0,16445.0,29721.0,126.0,315.0,
Czechia,1998,,,,,,,,,,,,,,,,,,24682.0,40821.0,956.0,2225.0,19786.0,46187.0,6825.0,13964.0,4937.0,1005.0,710.0,173.0,19709.0,32848.0,105.0,209.0,
Czechia,1999,,,,,,,,,,,,,,,,,,25558.0,31857.0,679.0,1468.0,19270.0,40767.0,10398.0,17963.0,5157.0,1100.0,608.0,179.0,17902.0,25331.0,523.0,951.0,
Czechia,2000,,,,,,,,,,,,,,,,,,22220.85,29122.0,726.31,1412.0,18054.78,35174.0,10918.24,17380.0,12581.33,2552.0,4552.37,1227.0,17929.49,29118.0,138.26,290.0,
Czechia,2001,,,,,,,,,,,,,,,,,,24306.0,28801.0,2581.0,3891.0,18088.0,37348.0,12037.0,21948.0,12990.0,2754.0,1697.0,477.0,15212.0,29116.0,17.0,34.0,
Czechia,2002,,,,,,,,,,,,,,,,,,22766.0,25147.0,4714.0,6211.0,16212.0,35878.0,13735.0,29513.0,6874.0,1666.0,11421.0,3981.0,15747.0,23270.0,135.0,215.0,
Czechia,2003,,,,,,,,,,,,,,,,,,23033.0,30759.0,5008.0,8929.0,17604.0,45541.0,15634.0,42323.0,5758.0,1736.0,19538.0,9899.0,21284.0,34319.0,274.0,444.0,
Czechia,2004,,,,,,,,,,,,,,,,,,30479.0,38480.0,4587.0,13297.0,16836.0,54399.0,22618.0,78347.0,55205.0,22012.0,59503.0,22976.0,16999.0,41150.0,923.0,2658.0,
Czechia,2005,,,,,,,,,,,,,,,,,,12529.0,32103.0,6549.0,26578.0,18104.0,64412.0,35511.0,116449.0,226233.0,86336.0,95308.0,34223.0,15525.0,38812.0,545.0,1711.0,
Czechia,2006,,,,,,,,,,,,,,,,,,20093.0,49231.0,10467.0,41746.0,21392.0,74765.0,47669.0,152137.0,492721.0,187862.0,88343.0,32019.0,15840.0,42560.0,713.0,3762.0,
Czechia,2007,,,,,,,,,,,,,,,,,,21031.0,63757.0,13111.0,65525.0,19773.0,83018.0,59581.0,201174.0,533575.0,254623.0,103860.0,44325.0,14013.0,57090.0,1186.0,4189.0,
Czechia,2008,,,,,,,,,,,,,,,,,,14815.0,56136.0,15529.0,72772.0,20382.0,109721.0,54584.0,237729.0,601902.0,327865.0,102125.0,56614.0,13854.0,59631.0,979.0,3083.0,
Czechia,2009,,,,,,,,,,,,,,,,,,14108.0,42311.0,20264.0,74474.0,24305.0,94406.0,64404.0,224588.0,624812.0,236774.0,88220.0,32847.0,11200.0,33201.0,1113.0,2701.0,
Czechia,2010,,,,,,,,,,,,,,,,,,8184.0,30452.0,19192.0,86875.0,27515.0,122322.0,67349.0,269694.0,537322.0,236918.0,52025.0,24871.0,8560.0,31015.0,926.0,2577.0,
Czechia,2011,,,,,,,,,,,,,,,,,,5159.0,26566.0,18824.0,96643.0,30533.0,175480.0,68186.0,314848.0,598863.0,309159.0,47203.0,27032.0,12229.0,52788.0,699.0,2576.0,
Czechia,2012,,,,,,,,,,,,,,,,,,4240.0,16230.0,19504.0,84016.0,37424.0,174505.0,72736.0,299062.0,692579.0,311314.0,68521.0,43468.0,10707.0,39911.0,457.0,1456.0,
Czechia,2013,,29.49,117.79,30.69,,,,,,,,,,,,,,4079.0,19147.0,19158.0,97912.0,41593.0,205774.0,71903.0,333070.0,667054.0,341497.0,51864.0,36558.0,11160.0,54365.0,508.0,2462.0,
Czechia,2014,,26.98,116.64,38.63,372.39,,,,,,,,,,,,,5581.31,20104.0,19556.41,89429.0,42925.85,220674.0,78373.89,358757.0,739198.77,381691.0,53827.74,39698.0,9848.49,48624.0,565.52,2405.0,882.457471
Czechia,2015,3026.53,29.43,123.01,36.49,369.06,,,,,,,,,,,,,3892.9,12412.0,24182.12,82302.0,44343.76,176943.0,79606.04,280232.0,812008.44,290780.0,57583.52,31465.0,10385.33,31736.0,884.59,2412.0,834.00854
Czechia,2016,3065.27,28.13,141.72,38.74,367.31,,,58.28,636.17,2793.2,29.76,74.73,104.48,4918.63,4810.28,108.35,,4384.47,13571.0,22375.47,80754.0,48217.15,171529.0,84882.98,291615.0,788858.47,251497.0,70243.98,32125.0,12040.2,32574.0,2132.41,5549.0,837.551104
Czechia,2017,3079.29,26.05,145.06,34.27,365.46,,,58.97,650.16,2979.34,30.1,74.5,104.6,5085.03,4997.1,87.93,,3089.79,17271.0,20343.96,114882.0,49898.15,198722.0,86403.57,345381.0,812472.21,333229.0,33294.53,19045.0,10594.64,37149.0,1351.96,4168.0,834.152088
Czechia,2018,3161.64,24.61,130.79,33.11,358.6,,,56.84,635.42,3033.02,30.27,74.07,104.34,5304.33,5221.41,82.91,,2784.6,15035.0,23203.98,134194.0,52364.04,222681.0,88546.52,373849.0,870008.06,370817.0,26500.25,18604.0,10663.48,37592.0,1402.6,4663.0,854.32587
Czechia,2019,3155.97,27.42,134.34,28.13,361.43,,,59.25,613.97,3073.49,29.44,72.59,102.02,5495.35,5422.05,73.3,,3272.71,20383.0,25069.89,114962.0,51964.28,216782.0,95701.11,388813.0,838641.9,339702.0,25276.1,15248.0,8764.96,31556.0,1540.06,5000.0,855.831835
Czechia,2020,3268.14,27.98,151.27,29.38,357.01,,,64.1,624.59,3192.02,27.57,67.8,95.37,5632.71,5548.35,84.36,,2346.48,9723.0,27239.58,106389.0,59504.21,244097.0,97125.12,399186.0,896482.77,358125.0,41196.67,22394.0,6668.99,24032.0,1427.97,5651.0,852.297702
Czechia,2021,3310.55,27.96,157.09,29.68,362.35,,,64.5,626.83,3128.74,28.26,66.51,94.77,6520.99,6420.97,100.03,,2608.52,13479.0,25810.72,129542.0,70173.05,291909.0,100815.97,450689.0,866660.35,387039.0,41404.48,24543.0,7385.14,28398.0,1552.58,10273.0,844.353221
Czechia,2022,3339.81,26.36,175.03,28.06,356.65,,,63.32,674.77,3172.61,25.58,68.35,93.93,7809.85,7711.55,98.3,,3621.79,24351.0,24324.39,166130.0,78841.35,350834.0,101233.03,515822.0,869321.8,480173.0,54243.04,32037.0,7524.86,37849.0,2444.28,16176.0,854.590619
Czechia,2023,3476.26,25.78,164.46,26.58,357.66,,,62.68,698.28,3222.94,29.48,65.69,95.18,7365.02,7291.12,73.9,0.0,4268.33,22664.0,25783.77,154553.0,91877.46,434475.0,110925.64,538473.0,959516.54,537358.0,58017.64,36484.0,7691.09,35920.0,3046.52,18531.0,
Czechia,2024,3554.81,27.34,183.03,23.48,360.02,,,64.2,695.9,3277.25,27.74,67.67,95.42,6954.4,6878.68,75.72,0.0,4307.13,32304.0,26659.33,195714.0,104207.16,500082.0,117383.91,602037.0,985726.97,538483.0,80048.35,51607.0,7449.73,34149.0,2590.01,11535.0,
Czechia,2025,,,,,342.59,1443.23,,63.6,712.96,3397.22,27.65,67.53,95.18,7832.16,7756.75,75.4,0.0,,,,,,,,,,,,,,,,,
Czechoslovakia,1961,,,,,,,,,,,,,,,,,,443.0,354.0,16941.0,11283.0,3370.0,2116.0,559.0,402.0,0.0,0.0,0.0,0.0,,,,,
Czechoslovakia,1962,,,,,,,,,,,,,,,,,,354.0,325.0,14890.0,9626.0,2787.0,1482.0,317.0,213.0,0.0,0.0,0.0,0.0,,,,,
Czechoslovakia,1963,,,,,,,,,,,,,,,,,,0.0,0.0,19912.0,14335.0,2923.0,1515.0,956.0,604.0,0.0,0.0,0.0,0.0,,,,,
Czechoslovakia,1964,,,,,,,,,,,,,,,,,,0.0,0.0,10260.0,8068.0,3364.0,1927.0,2160.0,1323.0,0.0,0.0,0.0,0.0,,,,,
Czechoslovakia,1965,,,,,,,,,,,,,,,,,,300.0,254.0,12401.0,10889.0,3937.0,1620.0,1059.0,781.0,0.0,0.0,0.0,0.0,,,,,
Czechoslovakia,1966,,,,,,,,,,,,,,,,,,746.0,639.0,11118.0,10236.0,5975.0,2375.0,245.0,208.0,0.0,0.0,0.0,0.0,,,,,
Czechoslovakia,1967,,,,,,,,,,,,,,,,,,283.0,125.0,13199.0,12173.0,9398.0,3694.0,1344.0,970.0,0.0,0.0,0.0,0.0,,,,,
Czechoslovakia,1968,,,,,,,,,,,,,,,,,,518.0,250.0,12917.0,11847.0,6887.0,2695.0,1176.0,783.0,0.0,0.0,0.0,0.0,,,,,
Czechoslovakia,1969,,,,,,,,,,,,,,,,,,700.0,740.0,8000.0,7100.0,7500.0,2925.0,2470.0,1528.0,0.0,0.0,0.0,0.0,,,,,
Czechoslovakia,1970,,,,,,,,,,,,,,,,,,1140.0,600.0,10684.0,9500.0,7412.0,3800.0,946.0,700.0,0.0,0.0,0.0,0.0,,,,,
Czechoslovakia,1971,,,,,,,,,,,,,,,,,,637.0,540.0,11665.0,10500.0,7442.0,4500.0,315.0,250.0,150.0,15.0,26.0,9.0,,,,,
Czechoslovakia,1972,,,,,,,,,,,,,,,,,,641.0,640.0,7762.0,9236.0,8063.0,4202.0,1188.0,2137.0,568.0,60.0,82.0,28.0,,,,,
Czechoslovakia,1973,,,,,,,,,,,,,,,,,,5672.0,3558.0,700.0,797.0,8267.0,3805.0,708.0,1672.0,650.0,90.0,83.0,30.0,,,,,
Czechoslovakia,1974,,,,,,,,,,,,,,,,,,5012.0,8768.0,300.0,249.0,9228.0,5193.0,688.0,1729.0,428.0,70.0,11.0,5.0,,,,,
Czechoslovakia,1975,,,,,,,,,,,,,,,,,,684.0,811.0,0.0,0.0,9640.0,6125.0,855.0,2276.0,545.0,80.0,1.0,0.0,,,,,
